0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label,set
0.0,0.0,0.0,-0.0258750617504119,0.079724907875061,-0.0659922058276265,-0.0850626826286315,0.1734136939048767,-0.0814059818677037,-0.1218224465847015,0.2584016323089599,-0.07932762005845,-0.1262877285480499,0.3273626565933227,-0.0729833314708798,-0.185166984796524,0.04889577627182,-0.0656424606732457,-0.2282069623470306,0.1899729669094085,-0.0767455617479413,-0.2456075549125671,0.2687632739543915,-0.0839424947790234,-0.2648640125989914,0.3203342258930206,-0.0891272495082944,-0.1998729407787323,0.0293002128601074,-0.0282163074753611,-0.2038954198360443,0.1735501885414123,-0.0464127878240674,-0.1601990163326263,0.1823466718196869,-0.0479949707678883,-0.1357967853546142,0.1501800715923309,-0.0450714150957196,-0.1997309923171997,0.0303285121917724,0.0060574920334488,-0.2009884417057037,0.1575195789337158,-0.0155599903828829,-0.1626240909099578,0.1678912341594696,-0.0209065242252677,-0.1430240273475647,0.1456882357597351,-0.0186514737598031,-0.1973757147789001,0.0358168631792068,0.0363026936956316,-0.2006943821907043,0.1203501224517822,0.0172132258721262,-0.1711987853050232,0.1358498334884643,0.0099282763384849,-0.1501449048519134,0.1240955889225006,0.0101356530048519,Q,train
0.0,0.0,0.0,0.0353047847747802,-0.0274010300636291,-0.0218187013684882,0.0576023757457733,-0.0949495434761047,-0.0316362308382167,0.0558522045612335,-0.1543065011501312,-0.0413507411300315,0.0306607186794281,-0.1840589940547943,-0.0468370804607047,0.0355611741542816,-0.1696799248456955,-0.0042412762574031,0.0326432883739471,-0.2326953709125518,-0.0275807829617633,0.036826342344284,-0.2450687885284423,-0.0344304220794811,0.0364116728305816,-0.231327086687088,-0.0330761672972812,0.0043647289276123,-0.1594370901584625,-0.0030455931133701,0.0072827041149139,-0.1907842606306076,-0.0260205475657357,0.0178039073944091,-0.1301100254058838,-0.0221373906402959,0.0170525014400482,-0.1253986656665802,-0.0111824527426733,-0.02139712870121,-0.1445910930633545,-0.0076062946624233,-0.0168974101543426,-0.1620048880577087,-0.0361670257567539,-0.0036770403385162,-0.1093173027038574,-0.0248573461591377,-0.0067415833473205,-0.1098183393478393,-0.0089700289114489,-0.0478053092956543,-0.1259620785713195,-0.0142236288680805,-0.0405061841011047,-0.1442249417304992,-0.0304167402952089,-0.0267800986766815,-0.108972817659378,-0.019627124261774,-0.0290384739637374,-0.1009170413017273,-0.006490985122241,X,train
0.0,0.0,0.0,0.0743052959442138,-0.031904399394989,-0.0662449803055551,0.1327989101409912,-0.105788767337799,-0.1086084898413446,0.1627262830734253,-0.1678940057754516,-0.1491524781883981,0.1328673362731933,-0.2297856211662292,-0.1858863588274744,0.0790708661079406,-0.3165279626846313,-0.0518722068370607,0.1027156710624694,-0.4096096754074096,-0.131887515992048,0.1161544919013977,-0.3426830768585205,-0.194173892945173,0.1126973628997802,-0.2753224968910217,-0.2225217725933816,0.028874397277832,-0.3357217907905578,-0.0514319520295885,0.0473445653915405,-0.4893651604652405,-0.1018686126769807,0.0597648024559021,-0.5995698869228363,-0.1466514821947839,0.0656684637069702,-0.7127805650234222,-0.176153605789068,-0.0213793516159057,-0.3188011646270752,-0.0635553579629686,-0.0099117755889892,-0.4651754200458526,-0.1057996284068849,0.000400960445404,-0.5681589245796204,-0.1401630248726633,0.0098274946212768,-0.6638390123844147,-0.1606970932186868,-0.0746490955352783,-0.2773394584655761,-0.0824628975094583,-0.0688621401786804,-0.393742561340332,-0.1068906169236925,-0.0640696883201599,-0.4757258892059326,-0.1193823274077203,-0.0537799000740051,-0.5494336485862732,-0.1277650501431253,F,train
0.0,0.0,0.0,0.0582855939865112,-0.0944641828536987,-0.0351713228058656,0.0800468921661377,-0.2301010489463806,-0.0463207068872293,0.0448132753372192,-0.3408961296081543,-0.058277465684398,-0.0193594098091125,-0.3583554625511169,-0.0615873190593561,0.028004765510559,-0.3236197233200073,0.0111646546963015,0.0178701281547546,-0.4262417256832123,-0.0233537762445052,0.0242764949798584,-0.3443048596382141,-0.0440406280588945,0.0316412448883056,-0.2945312857627868,-0.0507274198365053,-0.025099754333496,-0.3134823441505432,0.0136233071777382,-0.0414786338806152,-0.4192003011703491,-0.0291268958729347,-0.0177956521511077,-0.3177263736724853,-0.0496313015949567,-0.0055499672889709,-0.2759348750114441,-0.0510542693567117,-0.0713930428028106,-0.2913593053817749,0.0081615156474867,-0.092362105846405,-0.3934783041477203,-0.0303336049449285,-0.0565102696418762,-0.305398166179657,-0.0313767309319814,-0.0333416163921356,-0.2399317622184753,-0.0189881085437377,-0.1155060529708862,-0.2606356739997864,-0.0009793286929493,-0.1324660778045654,-0.36093869805336,-0.0134661675450047,-0.1346524953842163,-0.4227890074253082,-0.0139881058615287,-0.1395862996578216,-0.4890075922012329,-0.011031330844446,I,train
0.0,0.0,0.0,0.072323203086853,-0.0204042196273803,-0.0674142088053315,0.1395078301429748,-0.0897120833396911,-0.0956714372394174,0.207122802734375,-0.1430245637893676,-0.1151629756448358,0.2623469829559326,-0.174189031124115,-0.1280507366416543,0.0950057506561279,-0.2594491243362427,-0.046388189798364,0.0974870920181274,-0.3733487725257873,-0.0831750999448388,0.0992558598518371,-0.4474470317363739,-0.0952501739618867,0.099861741065979,-0.522859126329422,-0.1004135827777474,0.03989839553833,-0.2544067800045013,-0.0298540513274758,0.0301023125648498,-0.2893440723419189,-0.0700560803768723,0.0335121154785156,-0.1794285774230957,-0.0590630355534642,0.042767584323883,-0.1768417358398437,-0.0394137646315186,-0.0109607875347137,-0.2400990724563598,-0.024593047356376,-0.0226243436336517,-0.25130295753479,-0.0736100147721856,-0.006253182888031,-0.1556153297424316,-0.0537301409301846,0.0076678097248077,-0.1649947166442871,-0.0270119584409087,-0.0566944181919097,-0.2201400995254516,-0.025638458809027,-0.0657501220703125,-0.2418673634529113,-0.0541810575184911,-0.0480130612850189,-0.1750117540359497,-0.0390203329978078,-0.0413967072963714,-0.1615781188011169,-0.0196946668682187,L,train
0.0,0.0,0.0,0.0685880184173584,-0.0386791825294494,-0.0946790904570207,0.0936139822006225,-0.1232104301452636,-0.1432631493378267,0.0704286098480224,-0.1941646337509155,-0.1838586957026109,0.0157634615898132,-0.2544460892677307,-0.2235914946365937,0.0958984494209289,-0.3357944786548614,-0.0735015229154214,0.1205080151557922,-0.4800955057144165,-0.1195379004645929,0.1312147378921508,-0.5867113173007965,-0.1542637378740892,0.1397203803062439,-0.6689005196094513,-0.1799905032683,0.0291451513767242,-0.3302337229251861,-0.0594314553607091,0.0143799781799316,-0.4807484447956085,-0.1298903555441484,0.0059823989868164,-0.3970826268196106,-0.1665941060352906,0.0143563151359558,-0.3257306516170501,-0.1762724549341783,-0.0302706658840179,-0.3065302670001983,-0.0549440675247296,-0.0438574850559234,-0.4171826541423797,-0.1264828623104676,-0.038033902645111,-0.33817058801651,-0.1503630609083757,-0.0277938246726989,-0.2601426541805267,-0.1486221433449372,-0.0764100849628448,-0.2661216557025909,-0.0581569068897351,-0.0946007370948791,-0.3539672493934631,-0.1119985685515985,-0.0783377885818481,-0.3079222440719604,-0.1277410120535478,-0.0616368353366851,-0.247598648071289,-0.1289617747831926,D,train
0.0,0.0,0.0,0.0486182272434234,-0.0122756361961364,0.0009224969845149,0.0911423861980438,-0.0570161342620849,-2.738471170005141e-05,0.1239150464534759,-0.0894154906272888,-0.0059789538781274,0.1504766941070556,-0.1195676624774932,-0.011331894288503,0.0667524933815002,-0.1544734984636306,0.0168381558333408,0.0844376981258392,-0.2193808257579803,0.0057699947220157,0.1132441461086273,-0.2260097861289978,-0.0055195580634403,0.1362935900688171,-0.2150703221559524,-0.0120406438063014,0.053028404712677,-0.1619903445243835,0.0061091279213201,0.0684714615345001,-0.2407818958163261,-0.0065267312738228,0.1058578491210937,-0.2421999126672744,-0.0188934782917726,0.1312333047389984,-0.2189044207334518,-0.0252017544980276,0.0367074608802795,-0.1622896045446396,-0.0070651018458534,0.0547360479831695,-0.2389911338686943,-0.0197590420420397,0.0938191413879394,-0.2346859872341156,-0.0282082127804983,0.1201393604278564,-0.2109253853559494,-0.0314489340807426,0.0216186195611953,-0.1540013253688812,-0.0209253019119728,0.0449331104755401,-0.2111265510320663,-0.0323145313586223,0.0762749910354614,-0.2129183560609817,-0.0368136873866546,0.1002990007400512,-0.1971283555030822,-0.0377697756911743,C,train
0.0,0.0,0.0,0.0561021268367767,-0.0376498103141784,0.0053325989933767,0.0857993364334106,-0.1137478947639465,0.0097589288557031,0.1036763787269592,-0.1715161204338073,0.0071407436112025,0.0811986923217773,-0.1824586391448974,0.0065458948442795,0.0322542786598205,-0.2123938202857971,0.0331291491815903,0.0507802665233612,-0.2889047265052795,0.0215471955666401,0.0722105503082275,-0.2619815766811371,0.0098941252285698,0.0661490857601165,-0.219527930021286,0.0055729035006919,0.0130234956741333,-0.2220489382743835,0.0194135858396151,0.0251838266849517,-0.3169754147529602,0.0082215816432693,0.0529061555862426,-0.2757062613964081,-0.0028057805543681,0.0496150255203247,-0.2225695848464965,-0.0062753310708245,-0.0094346404075622,-0.2259164452552795,0.0023917810244569,-0.0019464790821075,-0.3240369260311126,-0.0085019878392955,0.0316022336483001,-0.2841056585311889,-0.0128114446347495,0.0337206125259399,-0.2307249307632446,-0.0117122222950598,-0.0341660976409912,-0.2216177582740783,-0.0154823520501992,-0.0193248987197875,-0.3033793568611145,-0.0253301122506997,0.0091188848018646,-0.2815401554107666,-0.0250940499177119,0.0160196125507354,-0.2375386655330658,-0.0226034269949337,E,train
0.0,0.0,0.0,0.0740615129470825,-0.0482634305953979,-0.054414374603084,0.1102073490619659,-0.2054187953472137,-0.0633853467536482,0.0797089636325836,-0.3344670236110687,-0.0654796826077017,0.0632300972938537,-0.4353674352169037,-0.0528087893856081,0.0894257426261901,-0.3232020437717438,-8.366965835193696e-05,0.1113775074481964,-0.4099335074424743,-0.0555952506495032,0.1017709672451019,-0.3182429373264313,-0.0739439668489012,0.0818104445934295,-0.2637309432029724,-0.0737681703997168,0.0216982364654541,-0.3199246823787689,0.0112835291417923,0.0313217341899871,-0.4002730250358581,-0.0436084585619482,0.0373928844928741,-0.269463449716568,-0.0453550758195433,0.028313785791397,-0.2545176148414612,-0.0286556182784352,-0.0398714840412139,-0.2973148822784424,0.0082899985479798,-0.0392605066299438,-0.3464312553405761,-0.056036898715547,-0.0195957422256469,-0.2264711856842041,-0.0397866497171435,-0.0257117450237274,-0.2226942181587219,-0.0097461015341195,-0.0993835628032684,-0.2665997445583343,0.0015840086032312,-0.0870493650436401,-0.3009640276432037,-0.0358605439198527,-0.0686362385749816,-0.219555914402008,-0.0211836004984888,-0.0774257481098175,-0.2134920954704284,0.0012495069875058,T,train
0.0,0.0,0.0,0.0615292191505432,-0.0364242196083068,-0.0359219435758575,0.1119963526725769,-0.1549878716468811,-0.0514025066204055,0.0967442393302917,-0.2575553059577942,-0.0676471192545875,0.0291129946708679,-0.2917453050613403,-0.0749381829209312,0.085392951965332,-0.3050240874290466,-0.0001493174331415,0.0946944952011108,-0.4144276082515716,-0.0369783315963729,0.1019124388694763,-0.3375409841537475,-0.0546804305322154,0.0965281724929809,-0.2828457653522491,-0.0565101403899177,0.0346826314926147,-0.3129898607730865,-0.0024339931241854,0.0435534119606018,-0.4244972467422485,-0.0511552181251033,0.0582450628280639,-0.3267758786678314,-0.0695745770044311,0.0534775853157043,-0.2637502253055572,-0.0643223349161132,-0.0146624445915222,-0.3064026236534118,-0.0131293714202627,-0.0131447911262512,-0.4140571355819702,-0.0522489149279579,0.0190784931182861,-0.3422105610370636,-0.0582493443198188,0.0299720764160156,-0.2847382724285126,-0.0469335887737258,-0.0631731748580932,-0.2905089259147644,-0.0276000455178007,-0.0679431557655334,-0.3967204093933105,-0.0410488184697612,-0.0598936080932617,-0.4622548818588257,-0.0449727784998401,-0.0576545000076293,-0.528244137763977,-0.0426503729231342,I,train
0.0,0.0,0.0,0.0642083287239074,-0.0395946204662323,-0.0142936900385564,0.1034022569656372,-0.1030793488025665,-0.0187395753466432,0.1296285986900329,-0.1572765409946441,-0.0269760022067373,0.1295021772384643,-0.2079588770866394,-0.0340964084618633,0.0464561879634857,-0.1723156869411468,0.0125432658813053,0.0666678547859191,-0.2437514066696167,-0.0144338522233908,0.102832019329071,-0.2543120682239532,-0.0391970871143882,0.1298173666000366,-0.2404134273529052,-0.0518413184338157,0.0184566676616668,-0.1782369017601013,0.0066828249826187,0.0355736315250396,-0.2606102228164673,-0.0225728618108576,0.0787736773490905,-0.2681351006031036,-0.0490436924748962,0.1104188561439514,-0.2431029975414276,-0.0618692262225692,-0.0126413106918334,-0.1751181483268737,-0.0043047580995505,-0.0016794204711914,-0.2564368546009063,-0.0296332350128238,0.0408666431903839,-0.2679199576377868,-0.0481630971782749,0.0749589800834655,-0.2500979900360107,-0.0555437503510063,-0.0464412569999694,-0.1629333794116974,-0.0173192935191934,-0.031804084777832,-0.2186186015605926,-0.0394543705635612,0.0036926865577697,-0.2412120997905731,-0.0537579281383102,0.0391538739204406,-0.2421566843986511,-0.0601092128210609,O,train
0.0,0.0,0.0,0.0703367590904235,-0.0664525628089904,-0.0454717021528949,0.128567099571228,-0.191371738910675,-0.0643727298919429,0.111805260181427,-0.3053843080997467,-0.0798367749993076,0.0442699193954467,-0.3521671891212463,-0.0849654045049419,0.0802476406097412,-0.3179759681224823,-0.0073359067645242,0.1000157594680786,-0.3975631296634674,-0.0528707768861522,0.0974769592285156,-0.2933410704135895,-0.0747562985960712,0.0830510854721069,-0.2686734497547149,-0.0837418254558315,0.0194801688194274,-0.312832772731781,-0.003482626667278,0.0395156145095825,-0.3845238089561462,-0.0501932915393581,0.0491740703582763,-0.2565912306308746,-0.0593088608328571,0.0333403944969177,-0.2599735260009765,-0.0543413799349536,-0.0368210077285766,-0.2895910739898681,-0.0090630374942293,-0.0239582359790802,-0.3488268256187439,-0.0620429109875431,-0.00189870595932,-0.2340021133422851,-0.0474972765986194,-0.0158965587615966,-0.231833815574646,-0.0246730879042615,-0.0959983766078949,-0.2595477402210235,-0.0175545405689945,-0.0729686021804809,-0.3073706030845642,-0.045528669292139,-0.0507561862468719,-0.2334283590316772,-0.0259598553274145,-0.0623501539230346,-0.218618094921112,-0.0038392757159044,S,train
0.0,0.0,0.0,0.0401105880737304,-0.033695638179779,-0.0265051372682023,0.069814383983612,-0.093838095664978,-0.040023908424871,0.0988835394382476,-0.143931895494461,-0.0518192541186977,0.1233344078063964,-0.1750338226556778,-0.058166478235023,0.0311574041843414,-0.1607067137956619,-0.0225728568022418,0.0271480977535247,-0.1997324675321579,-0.0488757308905292,0.0319039523601532,-0.1509764045476913,-0.0575995300297904,0.0339152514934539,-0.120178073644638,-0.0578011241142917,-0.0022650361061096,-0.1571005433797836,-0.0192200135772395,-0.00556081533432,-0.183669313788414,-0.0458158258681464,0.0067071914672851,-0.1246682703495025,-0.047053985703485,0.0124912559986114,-0.1126814484596252,-0.0422586728220153,-0.0338799059391021,-0.1453535258769989,-0.0214532543306518,-0.038838654756546,-0.1782420873641967,-0.0496748578136134,-0.0210591405630111,-0.1265780925750732,-0.0458959345107246,-0.0114776939153671,-0.099952220916748,-0.0361591618840861,-0.0627527981996536,-0.1289745718240738,-0.0257820528333354,-0.0860514640808105,-0.1812039613723755,-0.0436059352343249,-0.0982890427112579,-0.2151945829391479,-0.0473884273653197,-0.1114064082503318,-0.2542991936206817,-0.0464933071618247,Y,train
